location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-05-2026,BMKG,BMKG,10:00,2026-05-01 10:00:00,26.0,69.0,1.5,3.5,0.0,1.35,Hujan Ringan,Hujan Ringan
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-05-2026,BMKG,BMKG,13:00,2026-05-01 13:00:00,23.0,80.0,1.5,4.3,0.0,1.35,Hujan Ringan,Hujan Ringan
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-05-2026,BMKG,BMKG,16:00,2026-05-01 16:00:00,22.0,89.0,0.0,2.9,0.0,1.35,Berawan,Berawan
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-05-2026,BMKG,BMKG,19:00,2026-05-01 19:00:00,21.0,93.0,0.0,0.7,0.0,1.35,Berawan,Berawan
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-05-2026,BMKG,BMKG,22:00,2026-05-01 22:00:00,20.0,92.0,0.0,0.9,0.0,1.35,Berawan,Berawan
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-05-2026,CMA,Open-Meteo / CMA GRAPES,10:00,2026-05-01 10:00:00,25.1,82.0,0.7,7.6,0.0,0.85,Hujan Ringan,wmo:53
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-05-2026,CMA,Open-Meteo / CMA GRAPES,13:00,2026-05-01 13:00:00,25.5,79.0,3.5,6.1,0.0,0.85,Hujan Sedang,wmo:81
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-05-2026,CMA,Open-Meteo / CMA GRAPES,16:00,2026-05-01 16:00:00,25.0,79.0,1.6,2.3,0.0,0.85,Hujan Ringan,wmo:80
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-05-2026,CMA,Open-Meteo / CMA GRAPES,19:00,2026-05-01 19:00:00,24.7,79.0,0.8,1.5,0.0,0.85,Hujan Ringan,wmo:53
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01-05-2026,CMA,Open-Meteo / CMA GRAPES,22:00,2026-05-01 22:00:00,23.6,86.0,0.9,3.3,0.0,0.85,Hujan Ringan,wmo:53
