location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
dago,"Dago, Bandung",2026-08-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,7,8.9652,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.2,Sedang,20.88,+/-1.86,86.07,+/-3.21,0.0,+/-0.0,20.88,+/-1.86,42.5,51.5,6.0,0.0,0.0,0.0,1.86,3.21,0.0,1.86,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,7,8.9652,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,75.9,Sedang,20.29,+/-1.95,88.21,+/-2.89,0.0,+/-0.0,20.29,+/-1.95,27.8,66.1,6.0,0.0,0.0,0.0,1.95,2.89,0.0,1.95,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,7,8.9652,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.7,Sedang,19.72,+/-2.11,89.26,+/-3.06,0.0,+/-0.0,19.72,+/-2.11,44.3,49.7,6.0,0.0,0.0,0.0,2.11,3.06,0.0,2.11,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,7,8.9652,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,74.8,Sedang,19.27,+/-2.25,89.81,+/-2.43,0.0,+/-0.0,19.27,+/-2.25,31.7,62.2,6.0,0.0,0.0,0.0,2.25,2.43,0.0,2.25,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,7,8.9652,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.7,Sedang,18.87,+/-2.25,89.37,+/-1.61,0.0,+/-0.0,18.87,+/-2.25,31.7,45.7,22.6,0.0,0.0,0.0,2.25,1.61,0.0,2.25,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",05:00,9,10.6019,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,84.0,Tinggi,19.21,+/-2.45,88.46,+/-1.84,0.0,+/-0.0,19.21,+/-2.45,54.6,26.2,19.1,0.0,0.0,0.0,2.45,1.84,0.0,2.45,9,1.0,33.33,180.0
dago,"Dago, Bandung",2026-08-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",06:00,9,10.8701,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,87.2,Tinggi,19.15,+/-2.28,84.91,+/-5.16,0.0,+/-0.0,19.15,+/-2.28,66.1,28.9,5.0,0.0,0.0,0.0,2.28,5.16,0.0,2.28,9,1.0,20.0,120.0
dago,"Dago, Bandung",2026-08-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",07:00,9,11.5323,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,89.5,Tinggi,19.7,+/-1.4,79.36,+/-5.08,0.0,+/-0.0,19.7,+/-1.4,68.1,27.2,4.7,0.0,0.0,0.0,1.4,5.08,0.0,1.4,9,1.0,6.67,60.0
dago,"Dago, Bandung",2026-08-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",08:00,9,11.9409,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,94.0,Tinggi,22.4,+/-1.49,66.47,+/-5.47,0.0,+/-0.0,22.4,+/-1.49,83.0,12.4,4.5,0.0,0.0,0.0,1.49,5.47,0.0,1.49,9,1.0,0.0,0.0
dago,"Dago, Bandung",2026-08-24,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",09:00,9,11.5323,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.3,Tinggi,24.06,+/-0.77,56.05,+/-4.24,0.0,+/-0.0,24.06,+/-0.77,69.6,25.7,4.7,0.0,0.0,0.0,0.77,4.24,0.0,0.77,9,1.0,6.67,60.0
