location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-08-15,00:00,Berawan,68.4,Sedang,7,9,0.7778,8.9671,21.59,2.01,87.11,5.02,0.0,0.0,21.59,2.01,0.0,0.0,27.7,34.9,37.3,0.0,0.0,0.0
dago,2026-08-15,01:00,Cerah Berawan,75.8,Sedang,7,9,0.7778,8.9671,21.32,2.16,88.01,3.93,0.02,0.04,21.32,2.16,0.0,0.0,12.5,66.7,6.1,14.6,0.0,0.0
dago,2026-08-15,02:00,Cerah Berawan,72.0,Sedang,7,9,0.7778,8.9671,20.92,2.29,88.68,3.14,0.0,0.0,20.92,2.29,0.0,0.0,42.4,51.5,6.1,0.0,0.0,0.0
dago,2026-08-15,03:00,Cerah Berawan,78.8,Sedang,7,9,0.7778,8.9671,20.52,2.4,88.76,3.56,0.0,0.0,20.52,2.4,0.0,0.0,14.6,79.3,6.1,0.0,0.0,0.0
dago,2026-08-15,04:00,Cerah Berawan,70.5,Sedang,7,9,0.7778,8.9671,20.19,2.47,90.84,2.07,0.0,0.0,20.19,2.47,0.0,0.0,29.8,45.5,24.6,0.0,0.0,0.0
dago,2026-08-15,05:00,Cerah Berawan,70.4,Sedang,7,9,0.7778,8.9671,19.81,2.47,89.99,3.52,0.0,0.0,19.81,2.47,0.0,0.0,29.8,45.5,24.6,0.0,0.0,0.0
dago,2026-08-15,06:00,Cerah Berawan,70.4,Sedang,7,9,0.7778,8.9671,19.53,2.45,90.58,3.14,0.0,0.0,19.53,2.45,0.0,0.0,29.8,45.5,24.6,0.0,0.0,0.0
dago,2026-08-15,07:00,Cerah Berawan,81.0,Tinggi,9,9,1.0,10.6365,21.23,2.95,85.77,7.03,0.0,0.0,21.27,3.03,33.33,180.0,25.2,45.4,29.4,0.0,0.0,0.0
dago,2026-08-15,08:00,Cerah Berawan,82.1,Tinggi,9,9,1.0,10.9091,23.04,2.28,74.0,9.03,0.0,0.0,23.09,2.35,20.0,120.0,24.5,46.8,28.7,0.0,0.0,0.0
dago,2026-08-15,09:00,Cerah Berawan,84.4,Tinggi,9,9,1.0,11.5843,24.93,1.67,66.11,7.72,0.0,0.0,24.55,1.45,6.67,60.0,21.0,49.0,29.9,0.0,0.0,0.0
dago,2026-08-15,10:00,Berawan,87.2,Tinggi,9,9,1.0,12.0024,26.78,1.58,58.46,6.65,0.01,0.03,27.47,2.54,0.0,0.0,20.3,12.2,56.1,11.4,0.0,0.0
dago,2026-08-15,11:00,Berawan,82.9,Tinggi,9,9,1.0,11.5843,28.15,1.74,52.49,6.23,0.04,0.1,27.9,1.33,6.67,60.0,21.0,24.4,42.8,11.8,0.0,0.0
dago,2026-08-15,12:00,Cerah Berawan,83.8,Tinggi,9,9,1.0,11.5843,29.32,1.79,47.12,5.79,0.06,0.16,28.9,1.27,6.67,60.0,9.7,46.6,31.9,11.8,0.0,0.0
dago,2026-08-15,13:00,Cerah Berawan,82.3,Tinggi,9,9,1.0,12.0024,29.7,1.84,46.01,5.94,0.09,0.2,29.4,1.08,0.0,0.0,9.4,37.5,30.8,22.3,0.0,0.0
dago,2026-08-15,14:00,Berawan,83.0,Tinggi,9,9,1.0,11.5843,29.42,1.82,47.06,6.95,0.1,0.18,29.15,0.88,6.67,60.0,9.7,23.5,43.7,23.1,0.0,0.0
dago,2026-08-15,15:00,Cerah Berawan,81.4,Tinggi,9,9,1.0,11.5843,28.82,1.96,49.27,7.24,0.07,0.13,28.54,1.33,6.67,60.0,9.7,37.9,29.3,23.1,0.0,0.0
dago,2026-08-15,16:00,Cerah Berawan,88.9,Tinggi,9,9,1.0,12.0024,28.01,1.91,52.67,7.19,0.01,0.03,28.6,2.85,0.0,0.0,9.4,63.8,15.9,10.9,0.0,0.0
dago,2026-08-15,17:00,Cerah Berawan,87.6,Tinggi,9,9,1.0,11.5843,27.11,1.92,57.03,8.18,0.02,0.04,26.78,1.54,6.67,60.0,9.7,62.5,4.7,23.1,0.0,0.0
dago,2026-08-15,18:00,Cerah Berawan,87.3,Tinggi,9,9,1.0,11.5843,25.42,2.3,65.96,9.18,0.06,0.11,24.86,1.92,6.67,60.0,9.7,62.5,4.7,23.1,0.0,0.0
dago,2026-08-15,19:00,Cerah Berawan,82.2,Tinggi,9,9,1.0,12.0024,24.28,2.05,72.18,7.06,0.01,0.03,23.67,1.38,0.0,0.0,20.3,37.5,30.8,11.4,0.0,0.0
dago,2026-08-15,20:00,Berawan,83.1,Tinggi,9,9,1.0,11.5843,23.64,1.83,76.25,5.97,0.02,0.07,23.04,1.09,6.67,60.0,21.0,23.5,43.7,11.8,0.0,0.0
dago,2026-08-15,21:00,Berawan,89.1,Tinggi,9,9,1.0,11.5843,23.0,1.69,80.11,6.03,0.0,0.0,22.42,0.92,6.67,60.0,21.0,11.8,67.2,0.0,0.0,0.0
dago,2026-08-15,22:00,Berawan,90.7,Tinggi,9,9,1.0,12.0024,21.9,0.72,82.74,5.51,0.01,0.03,21.9,0.72,0.0,0.0,20.3,11.4,68.3,0.0,0.0,0.0
dago,2026-08-15,23:00,Berawan,89.6,Tinggi,9,9,1.0,11.5843,21.32,0.76,85.03,4.97,0.0,0.0,21.32,0.76,6.67,60.0,21.0,11.8,67.2,0.0,0.0,0.0
dago,2026-08-16,00:00,Berawan,89.0,Tinggi,9,9,1.0,11.5554,21.29,2.06,87.66,4.31,0.0,0.0,21.29,2.06,6.67,60.0,21.1,11.7,67.2,0.0,0.0,0.0
dago,2026-08-16,01:00,Berawan,93.5,Tinggi,9,9,1.0,11.9685,20.04,0.93,89.3,3.9,0.0,0.0,20.04,0.93,0.0,0.0,11.0,9.4,79.6,0.0,0.0,0.0
dago,2026-08-16,02:00,Berawan,92.6,Tinggi,9,9,1.0,11.5554,19.67,0.97,92.49,2.34,0.0,0.0,19.67,0.97,6.67,60.0,11.4,9.7,78.9,0.0,0.0,0.0
dago,2026-08-16,03:00,Berawan,88.5,Tinggi,9,9,1.0,11.5554,19.86,2.37,92.62,5.38,0.0,0.0,19.86,2.37,6.67,60.0,0.0,33.8,66.2,0.0,0.0,0.0
dago,2026-08-16,04:00,Berawan,94.7,Tinggi,9,9,1.0,11.9685,19.49,2.35,93.09,5.63,0.0,0.0,19.49,2.35,0.0,0.0,0.0,12.3,87.7,0.0,0.0,0.0
dago,2026-08-16,05:00,Berawan,94.0,Tinggi,9,9,1.0,11.5554,19.42,2.33,92.64,6.2,0.0,0.0,19.42,2.33,6.67,60.0,0.0,11.8,88.2,0.0,0.0,0.0
dago,2026-08-16,06:00,Berawan,93.9,Tinggi,9,9,1.0,11.5554,19.95,2.26,89.79,7.98,0.0,0.0,19.95,2.26,6.67,60.0,0.0,11.8,88.2,0.0,0.0,0.0
dago,2026-08-16,07:00,Berawan,89.6,Tinggi,9,9,1.0,11.9685,20.33,1.04,86.2,7.61,0.0,0.0,20.33,1.04,0.0,0.0,11.4,23.2,65.4,0.0,0.0,0.0
