location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
dago,"Dago, Bandung",2026-09-12,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,7,9.0564,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.8,Sedang,21.4,+/-0.92,88.14,+/-3.98,0.0,+/-0.0,21.4,+/-0.92,14.7,44.0,41.3,0.0,0.0,0.0,0.92,3.98,0.0,0.92,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-12,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,7,9.0564,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.3,Sedang,21.87,+/-1.97,88.85,+/-4.5,0.0,+/-0.0,21.87,+/-1.97,12.6,30.9,56.5,0.0,0.0,0.0,1.97,4.5,0.0,1.97,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-12,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,7,9.0564,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,77.9,Sedang,20.46,+/-0.98,90.25,+/-3.51,0.0,+/-0.0,20.46,+/-0.98,12.6,14.7,72.8,0.0,0.0,0.0,0.98,3.51,0.0,0.98,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-12,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,7,9.0564,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.5,Sedang,20.82,+/-2.46,90.92,+/-1.51,0.0,+/-0.0,20.82,+/-2.46,12.6,29.9,57.5,0.0,0.0,0.0,2.46,1.51,0.0,2.46,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-12,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,7,9.0564,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.4,Sedang,20.38,+/-2.78,90.85,+/-1.1,0.0,+/-0.0,20.38,+/-2.78,12.6,29.9,57.5,0.0,0.0,0.0,2.78,1.1,0.0,2.78,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-12,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",05:00,7,9.0564,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,81.6,Tinggi,18.96,+/-1.1,89.71,+/-2.75,0.0,+/-0.0,18.96,+/-1.1,12.6,0.0,87.4,0.0,0.0,0.0,1.1,2.75,0.0,1.1,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-12,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",06:00,7,9.0564,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,81.9,Tinggi,18.59,+/-0.26,87.56,+/-4.58,0.0,+/-0.0,18.59,+/-0.26,12.6,0.0,87.4,0.0,0.0,0.0,0.26,4.58,0.0,0.26,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-09-12,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",07:00,9,10.7232,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,88.2,Tinggi,22.22,+/-2.82,79.73,+/-6.33,0.0,+/-0.0,22.27,+/-2.92,10.6,15.5,73.8,0.0,0.0,0.0,2.82,6.33,0.0,2.92,9,1.0,33.33,180.0
dago,"Dago, Bandung",2026-09-12,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",08:00,9,10.9971,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.3,Tinggi,23.86,+/-2.14,69.25,+/-7.02,0.0,+/-0.0,24.25,+/-2.8,10.3,31.0,58.6,0.0,0.0,0.0,2.14,7.02,0.0,2.8,9,1.0,20.0,120.0
dago,"Dago, Bandung",2026-09-12,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",09:00,9,11.6717,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.9,Tinggi,25.71,+/-1.9,61.27,+/-7.0,0.0,+/-0.0,25.35,+/-1.7,0.0,44.8,55.2,0.0,0.0,0.0,1.9,7.0,0.0,1.7,9,1.0,6.67,60.0
