location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
dago,"Dago, Bandung",2026-08-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,7,9.0129,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.6,Sedang,21.47,+/-1.95,90.79,+/-2.66,0.0,+/-0.0,21.47,+/-1.95,27.4,31.6,41.0,0.0,0.0,0.0,1.95,2.66,0.0,1.95,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,7,9.0129,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.9,Sedang,21.26,+/-2.05,91.16,+/-2.03,0.0,+/-0.0,21.26,+/-2.05,12.7,46.4,41.0,0.0,0.0,0.0,2.05,2.03,0.0,2.05,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,7,9.0129,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.3,Sedang,21.02,+/-2.16,90.77,+/-1.36,0.0,+/-0.0,21.02,+/-2.16,27.4,48.0,24.6,0.0,0.0,0.0,2.16,1.36,0.0,2.16,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,7,9.0129,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.9,Sedang,19.84,+/-1.06,90.34,+/-1.54,0.0,+/-0.0,19.84,+/-1.06,27.4,48.0,24.6,0.0,0.0,0.0,1.06,1.54,0.0,1.06,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,7,9.0129,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.5,Sedang,19.63,+/-1.15,90.72,+/-1.32,0.0,+/-0.0,19.63,+/-1.15,42.7,32.7,24.6,0.0,0.0,0.0,1.15,1.32,0.0,1.15,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",05:00,7,9.0129,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.2,Sedang,18.96,+/-0.33,90.16,+/-1.44,0.0,+/-0.0,18.96,+/-0.33,27.4,48.0,24.6,0.0,0.0,0.0,0.33,1.44,0.0,0.33,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",06:00,7,9.0129,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,72.6,Sedang,19.34,+/-1.23,89.18,+/-1.46,0.0,+/-0.0,19.34,+/-1.23,27.4,51.4,21.2,0.0,0.0,0.0,1.23,1.46,0.0,1.23,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",07:00,9,10.6717,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,82.6,Tinggi,21.7,+/-2.55,83.53,+/-4.68,0.0,+/-0.0,21.71,+/-2.57,31.7,50.4,17.9,0.0,0.0,0.0,2.55,4.68,0.0,2.57,9,1.0,33.33,180.0
dago,"Dago, Bandung",2026-08-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",08:00,9,10.9419,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.0,Tinggi,23.44,+/-1.93,67.62,+/-10.36,0.0,+/-0.0,23.45,+/-1.95,44.9,50.2,4.9,0.0,0.0,0.0,1.93,10.36,0.0,1.95,9,1.0,20.0,120.0
dago,"Dago, Bandung",2026-08-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",09:00,9,11.6126,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.1,Tinggi,24.76,+/-1.06,57.73,+/-6.95,0.0,+/-0.0,24.78,+/-1.09,45.1,50.2,4.6,0.0,0.0,0.0,1.06,6.95,0.0,1.09,9,1.0,6.67,60.0
