location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-07-25,00:00,Cerah,69.1,Sedang,7,9,0.7778,6.78,18.62,2.11,78.83,5.86,0.0,0.0,18.62,2.11,0.0,0.0,41.3,33.2,25.5,0.0,0.0,0.0
dago,2026-07-25,01:00,Cerah Berawan,70.5,Sedang,7,9,0.7778,6.78,18.06,1.73,80.89,4.45,0.0,0.0,18.06,1.73,0.0,0.0,27.3,45.7,27.0,0.0,0.0,0.0
dago,2026-07-25,02:00,Cerah Berawan,71.4,Sedang,7,9,0.7778,6.78,17.73,1.79,82.59,4.23,0.0,0.0,17.73,1.79,0.0,0.0,27.3,49.4,23.3,0.0,0.0,0.0
dago,2026-07-25,03:00,Cerah Berawan,71.0,Sedang,7,9,0.7778,6.78,17.48,1.79,83.95,4.08,0.0,0.0,17.48,1.79,0.0,0.0,28.0,47.9,24.0,0.0,0.0,0.0
dago,2026-07-25,04:00,Cerah,77.6,Sedang,7,9,0.7778,6.78,17.22,1.83,84.76,4.27,0.0,0.0,17.22,1.83,0.0,0.0,74.5,16.2,9.3,0.0,0.0,0.0
dago,2026-07-25,05:00,Cerah,77.5,Sedang,7,9,0.7778,6.78,17.06,1.86,84.14,5.28,0.0,0.0,17.06,1.86,0.0,0.0,74.5,0.0,25.5,0.0,0.0,0.0
dago,2026-07-25,06:00,Cerah,85.1,Tinggi,9,9,1.0,8.0442,17.74,2.51,78.37,12.34,0.0,0.0,17.74,2.51,33.33,180.0,63.6,14.9,21.5,0.0,0.0,0.0
dago,2026-07-25,07:00,Cerah,86.5,Tinggi,9,9,1.0,8.2398,18.37,2.15,78.53,6.51,0.0,0.0,18.37,2.15,20.0,120.0,64.4,14.6,21.0,0.0,0.0,0.0
dago,2026-07-25,08:00,Cerah,89.4,Tinggi,9,9,1.0,8.7484,19.28,0.29,69.25,4.18,0.0,0.0,19.28,0.29,6.67,60.0,66.5,13.7,19.8,0.0,0.0,0.0
dago,2026-07-25,09:00,Cerah,90.6,Tinggi,9,9,1.0,9.0785,22.19,1.2,57.02,6.2,0.0,0.0,22.19,1.2,0.0,0.0,69.9,11.0,19.1,0.0,0.0,0.0
dago,2026-07-25,10:00,Cerah,92.2,Tinggi,9,9,1.0,8.7484,23.8,1.37,51.01,5.88,0.0,0.0,23.8,1.37,6.67,60.0,80.2,0.0,19.8,0.0,0.0,0.0
dago,2026-07-25,11:00,Cerah,85.8,Tinggi,9,9,1.0,8.7484,25.54,1.45,44.81,6.71,0.0,0.0,25.63,1.58,6.67,60.0,55.1,13.7,31.2,0.0,0.0,0.0
dago,2026-07-25,12:00,Cerah,84.5,Tinggi,9,9,1.0,9.0785,26.51,1.54,39.16,4.18,0.0,0.0,26.56,1.63,0.0,0.0,45.9,24.0,30.1,0.0,0.0,0.0
dago,2026-07-25,13:00,Cerah Berawan,84.2,Tinggi,9,9,1.0,8.7484,27.26,1.74,36.93,4.27,0.0,0.0,27.34,1.89,6.67,60.0,31.9,48.3,19.8,0.0,0.0,0.0
dago,2026-07-25,14:00,Cerah Berawan,83.9,Tinggi,9,9,1.0,8.7484,27.44,1.91,39.5,7.19,0.0,0.0,27.57,2.15,6.67,60.0,31.9,48.3,19.8,0.0,0.0,0.0
dago,2026-07-25,15:00,Cerah,84.0,Tinggi,9,9,1.0,9.0785,27.24,1.88,41.15,7.66,0.0,0.0,27.42,2.23,0.0,0.0,45.4,35.6,19.1,0.0,0.0,0.0
dago,2026-07-25,16:00,Cerah Berawan,81.1,Tinggi,9,9,1.0,8.7484,26.77,1.73,41.46,6.49,0.0,0.0,26.99,2.17,6.67,60.0,31.9,36.9,31.2,0.0,0.0,0.0
dago,2026-07-25,17:00,Cerah Berawan,83.2,Tinggi,9,9,1.0,8.7484,24.63,2.63,49.4,10.62,0.0,0.0,24.86,3.0,6.67,60.0,31.9,48.3,19.8,0.0,0.0,0.0
dago,2026-07-25,18:00,Cerah Berawan,84.1,Tinggi,9,9,1.0,9.0785,22.49,2.32,54.57,11.29,0.0,0.0,21.83,1.68,0.0,0.0,45.4,47.7,6.9,0.0,0.0,0.0
dago,2026-07-25,19:00,Cerah Berawan,83.7,Tinggi,9,9,1.0,8.7484,21.39,1.99,57.7,12.33,0.0,0.0,21.39,1.99,6.67,60.0,43.3,49.5,7.2,0.0,0.0,0.0
dago,2026-07-25,20:00,Cerah Berawan,87.0,Tinggi,9,9,1.0,8.7484,19.96,1.1,59.36,12.09,0.0,0.0,19.96,1.1,6.67,60.0,31.9,60.9,7.2,0.0,0.0,0.0
dago,2026-07-25,21:00,Cerah,87.4,Tinggi,9,9,1.0,9.0785,19.47,1.05,60.45,11.33,0.0,0.0,19.47,1.05,0.0,0.0,58.4,11.6,30.1,0.0,0.0,0.0
dago,2026-07-25,22:00,Cerah,83.0,Tinggi,9,9,1.0,8.7484,18.54,0.29,63.3,11.3,0.0,0.0,18.54,0.29,6.67,60.0,43.1,37.1,19.8,0.0,0.0,0.0
dago,2026-07-25,23:00,Cerah,82.1,Tinggi,9,9,1.0,8.4843,17.92,0.22,66.57,10.36,0.0,0.0,17.92,0.22,13.33,120.0,41.6,38.0,20.4,0.0,0.0,0.0
dago,2026-07-26,00:00,Cerah,84.3,Tinggi,9,9,1.0,9.0658,17.22,0.85,69.41,9.09,0.0,0.0,17.22,0.85,0.0,0.0,45.4,35.5,19.1,0.0,0.0,0.0
dago,2026-07-26,01:00,Berawan,83.5,Tinggi,9,9,1.0,8.7376,16.75,0.77,71.54,8.13,0.0,0.0,16.75,0.77,6.67,60.0,31.9,23.1,45.0,0.0,0.0,0.0
dago,2026-07-26,02:00,Cerah Berawan,83.3,Tinggi,9,9,1.0,8.7376,16.1,0.87,74.46,7.71,0.0,0.0,16.1,0.87,6.67,60.0,22.1,44.3,33.5,0.0,0.0,0.0
dago,2026-07-26,03:00,Cerah Berawan,84.1,Tinggi,9,9,1.0,9.0658,15.64,0.79,75.97,7.93,0.0,0.0,15.64,0.79,0.0,0.0,25.0,43.8,31.2,0.0,0.0,0.0
dago,2026-07-26,04:00,Cerah,83.6,Tinggi,9,9,1.0,8.7376,15.39,0.77,76.74,8.13,0.0,0.0,15.39,0.77,6.67,60.0,45.6,33.4,20.9,0.0,0.0,0.0
dago,2026-07-26,05:00,Cerah Berawan,86.9,Tinggi,9,9,1.0,8.7376,15.33,0.96,77.32,8.58,0.0,0.0,15.33,0.96,6.67,60.0,22.1,59.2,18.7,0.0,0.0,0.0
dago,2026-07-26,06:00,Cerah,84.5,Tinggi,9,9,1.0,9.0658,15.23,1.19,77.25,9.33,0.0,0.0,15.23,1.19,0.0,0.0,46.7,46.3,6.9,0.0,0.0,0.0
dago,2026-07-26,07:00,Cerah Berawan,83.1,Tinggi,9,9,1.0,8.7376,16.97,2.23,74.31,11.26,0.0,0.0,16.97,2.23,6.67,60.0,45.6,47.2,7.2,0.0,0.0,0.0
dago,2026-07-26,08:00,Cerah Berawan,85.7,Tinggi,9,9,1.0,8.7376,20.16,2.34,60.31,12.85,0.0,0.0,20.16,2.34,6.67,60.0,22.9,58.5,18.7,0.0,0.0,0.0
dago,2026-07-26,09:00,Cerah Berawan,85.5,Tinggi,9,9,1.0,9.0658,22.05,1.03,51.2,9.52,0.0,0.0,22.05,1.03,0.0,0.0,19.9,50.6,29.6,0.0,0.0,0.0
dago,2026-07-26,10:00,Cerah Berawan,80.7,Tinggi,9,9,1.0,8.7376,24.43,1.23,43.52,8.9,0.0,0.0,24.03,0.75,6.67,60.0,32.6,35.0,32.4,0.0,0.0,0.0
