location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
dago,"Dago, Bandung",2026-08-18,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",00:00,7,9.0168,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.2,Sedang,22.37,+/-1.66,88.53,+/-5.21,0.0,+/-0.0,22.37,+/-1.66,14.7,47.4,37.9,0.0,0.0,0.0,1.66,5.21,0.0,1.66,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-18,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",01:00,7,9.0168,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,79.2,Sedang,21.21,+/-0.7,89.71,+/-4.35,0.0,+/-0.0,21.21,+/-0.7,0.0,77.3,22.7,0.0,0.0,0.0,0.7,4.35,0.0,0.7,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-18,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",02:00,7,9.0168,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.3,Sedang,21.44,+/-2.09,93.28,+/-0.45,0.0,+/-0.0,21.44,+/-2.09,29.9,47.4,22.7,0.0,0.0,0.0,2.09,0.45,0.0,2.09,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-18,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",03:00,7,9.0168,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,79.1,Sedang,20.99,+/-2.3,92.69,+/-1.63,0.0,+/-0.0,20.99,+/-2.3,14.7,79.3,6.1,0.0,0.0,0.0,2.3,1.63,0.0,2.3,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-18,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",04:00,7,9.0168,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,75.2,Sedang,20.63,+/-2.35,91.92,+/-2.54,0.0,+/-0.0,20.63,+/-2.35,14.7,64.0,21.3,0.0,0.0,0.0,2.35,2.54,0.0,2.35,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-18,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",05:00,7,9.0168,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,79.0,Sedang,20.36,+/-2.31,93.31,+/-2.33,0.0,+/-0.0,20.36,+/-2.31,14.7,79.3,6.1,0.0,0.0,0.0,2.31,2.33,0.0,2.31,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-18,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",06:00,7,9.0168,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.5,Sedang,19.33,+/-1.09,91.3,+/-4.93,0.0,+/-0.0,19.33,+/-1.09,14.7,47.7,37.7,0.0,0.0,0.0,1.09,4.93,0.0,1.09,9,0.7778,0.0,0.0
dago,"Dago, Bandung",2026-08-18,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",07:00,9,10.6767,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,82.7,Tinggi,21.28,+/-1.94,85.98,+/-7.89,0.0,+/-0.0,21.28,+/-1.94,31.6,50.5,18.0,0.0,0.0,0.0,1.94,7.89,0.0,1.94,9,1.0,33.33,180.0
dago,"Dago, Bandung",2026-08-18,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",08:00,9,10.9481,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,85.9,Tinggi,22.96,+/-1.44,76.06,+/-9.99,0.0,+/-0.0,22.96,+/-1.44,22.0,60.4,17.5,0.0,0.0,0.0,1.44,9.99,0.0,1.44,9,1.0,20.0,120.0
dago,"Dago, Bandung",2026-08-18,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",09:00,9,11.6197,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,87.1,Tinggi,25.17,+/-1.64,68.42,+/-8.26,0.0,+/-0.0,24.84,+/-1.56,23.6,59.8,16.5,0.0,0.0,0.0,1.64,8.26,0.0,1.56,9,1.0,6.67,60.0
