location_slug,target_date,jam,dominant_category,confidence_score,confidence_label,sources_used,sources_expected,coverage_fraction,weight_total,temp_mean,temp_std,rh_mean,rh_std,rain_mean,rain_std,heat_index_mean,heat_index_std,gap_mean_minutes,gap_max_minutes,pct_cerah,pct_cerah_berawan,pct_berawan,pct_hujan_ringan,pct_hujan_sedang,pct_hujan_lebat
dago,2026-08-12,00:00,Cerah Berawan,72.7,Sedang,7,9,0.7778,8.9348,19.91,0.85,84.56,3.15,0.0,0.0,19.91,0.85,0.0,0.0,42.4,51.6,6.0,0.0,0.0,0.0
dago,2026-08-12,01:00,Cerah Berawan,72.8,Sedang,7,9,0.7778,8.9348,19.41,0.86,82.77,0.99,0.0,0.0,19.41,0.86,0.0,0.0,42.4,51.6,6.0,0.0,0.0,0.0
dago,2026-08-12,02:00,Cerah Berawan,72.5,Sedang,7,9,0.7778,8.9348,18.92,0.9,84.0,4.9,0.0,0.0,18.92,0.9,0.0,0.0,42.4,51.6,6.0,0.0,0.0,0.0
dago,2026-08-12,03:00,Cerah Berawan,72.4,Sedang,7,9,0.7778,8.9348,18.36,0.84,84.77,6.41,0.0,0.0,18.36,0.84,0.0,0.0,42.4,51.6,6.0,0.0,0.0,0.0
dago,2026-08-12,04:00,Cerah Berawan,72.6,Sedang,7,9,0.7778,8.9348,17.95,0.89,87.89,3.2,0.0,0.0,17.95,0.89,0.0,0.0,42.4,51.6,6.0,0.0,0.0,0.0
dago,2026-08-12,05:00,Cerah,74.5,Sedang,7,9,0.7778,8.9348,17.68,0.99,88.05,2.76,0.0,0.0,17.68,0.99,0.0,0.0,59.1,34.9,6.0,0.0,0.0,0.0
dago,2026-08-12,06:00,Cerah,74.3,Sedang,7,9,0.7778,8.9348,17.46,1.21,88.01,3.4,0.0,0.0,17.46,1.21,0.0,0.0,59.1,34.9,6.0,0.0,0.0,0.0
dago,2026-08-12,07:00,Cerah,77.7,Sedang,7,9,0.7778,8.9348,18.65,0.99,77.06,14.12,0.0,0.0,18.65,0.99,0.0,0.0,75.3,18.6,6.0,0.0,0.0,0.0
dago,2026-08-12,08:00,Cerah,78.0,Sedang,7,9,0.7778,8.9348,21.85,1.83,65.11,11.65,0.0,0.0,21.85,1.83,0.0,0.0,77.3,16.6,6.0,0.0,0.0,0.0
dago,2026-08-12,09:00,Cerah,82.3,Tinggi,7,9,0.7778,8.9348,24.25,1.69,54.92,10.28,0.0,0.0,24.64,2.43,0.0,0.0,94.0,0.0,6.0,0.0,0.0,0.0
dago,2026-08-12,10:00,Cerah,86.1,Tinggi,9,9,1.0,10.6196,26.87,2.0,46.55,10.36,0.0,0.0,27.26,2.56,33.33,180.0,65.1,29.9,5.1,0.0,0.0,0.0
dago,2026-08-12,11:00,Cerah,86.5,Tinggi,9,9,1.0,10.8926,28.19,1.8,42.92,8.42,0.0,0.0,28.6,2.48,20.0,120.0,63.4,31.6,4.9,0.0,0.0,0.0
dago,2026-08-12,12:00,Cerah Berawan,87.1,Tinggi,9,9,1.0,11.5736,29.11,1.72,41.26,6.36,0.0,0.0,28.72,1.52,6.67,60.0,35.9,59.5,4.6,0.0,0.0,0.0
dago,2026-08-12,13:00,Cerah Berawan,85.3,Tinggi,9,9,1.0,11.9981,29.57,1.75,40.87,5.79,0.0,0.0,29.88,2.31,0.0,0.0,34.6,48.5,16.9,0.0,0.0,0.0
dago,2026-08-12,14:00,Berawan,85.3,Tinggi,9,9,1.0,11.5736,29.68,1.74,41.13,6.04,0.0,0.0,29.28,1.53,6.67,60.0,24.1,23.6,52.3,0.0,0.0,0.0
dago,2026-08-12,15:00,Cerah Berawan,84.5,Tinggi,9,9,1.0,11.5736,29.06,1.99,43.31,7.26,0.0,0.0,29.31,2.39,6.67,60.0,9.7,49.8,40.5,0.0,0.0,0.0
dago,2026-08-12,16:00,Cerah Berawan,88.7,Tinggi,9,9,1.0,11.9981,28.38,1.82,45.87,6.93,0.0,0.0,28.64,2.21,0.0,0.0,9.4,62.9,27.8,0.0,0.0,0.0
dago,2026-08-12,17:00,Cerah Berawan,90.6,Tinggi,9,9,1.0,11.5736,27.22,1.67,49.7,4.65,0.0,0.0,26.78,1.3,6.67,60.0,9.7,72.8,17.5,0.0,0.0,0.0
dago,2026-08-12,18:00,Cerah Berawan,86.7,Tinggi,9,9,1.0,11.5736,24.95,2.32,63.03,8.59,0.0,0.0,25.24,2.79,6.67,60.0,22.7,59.8,17.5,0.0,0.0,0.0
dago,2026-08-12,19:00,Cerah Berawan,84.5,Tinggi,9,9,1.0,11.9981,23.58,2.18,70.77,7.95,0.0,0.0,22.95,1.56,0.0,0.0,36.3,46.8,16.9,0.0,0.0,0.0
