target_date,source_id,jam,temp_error,rh_error,rain_error,category_score,overall_score
2026-06-12,METEOFRANCE,05:00,1.2,3.0,0.0,100.0,95.74
2026-06-12,METEOFRANCE,06:00,1.0,0.0,0.0,60.0,87.2
2026-06-12,METEOFRANCE,07:00,0.5,4.0,0.0,100.0,97.4
2026-06-12,METEOFRANCE,08:00,1.0,0.0,0.0,60.0,87.2
2026-06-12,METEOFRANCE,09:00,3.0,16.0,0.0,100.0,86.8
2026-06-12,METEOFRANCE,10:00,2.4,13.0,0.0,100.0,89.38
2026-06-12,METEOFRANCE,11:00,0.9,5.0,0.0,100.0,95.98
2026-06-12,METEOFRANCE,12:00,0.2,1.0,0.0,100.0,99.14
2026-06-12,METEOFRANCE,13:00,1.0,7.0,0.3,0.0,68.9
2026-06-12,METEOFRANCE,14:00,0.1,2.0,0.0,60.0,89.12
2026-06-12,METEOFRANCE,15:00,0.1,6.0,0.0,60.0,87.92
2026-06-12,METEOFRANCE,16:00,0.0,9.0,0.0,100.0,97.3
2026-06-12,METEOFRANCE,17:00,0.3,8.0,0.0,100.0,96.76
2026-06-12,METEOFRANCE,18:00,0.6,6.0,0.0,100.0,96.52
2026-06-12,METEOFRANCE,19:00,0.9,15.0,0.0,100.0,92.98
2026-06-12,METEOFRANCE,20:00,0.2,10.0,0.0,60.0,86.44
2026-06-12,METEOFRANCE,21:00,0.5,8.0,0.0,100.0,96.2
2026-06-12,METEOFRANCE,22:00,0.5,8.0,0.3,0.0,70.0
2026-06-12,METEOFRANCE,23:00,0.4,8.0,0.1,0.0,71.08
2026-06-12,METNO,13:00,2.1,10.8,0.3,0.0,64.68
2026-06-12,METNO,14:00,0.9,3.8,0.0,60.0,86.34
2026-06-12,METNO,15:00,0.5,5.8,0.0,60.0,86.86
2026-06-12,METNO,16:00,0.5,7.1,0.0,60.0,86.47
2026-06-12,METNO,17:00,0.4,8.0,0.0,100.0,96.48
2026-06-12,METNO,18:00,0.2,4.6,0.0,100.0,98.06
2026-06-12,METNO,19:00,1.7,11.9,0.0,100.0,91.67
2026-06-12,METNO,20:00,1.2,7.4,0.0,60.0,84.42
2026-06-12,METNO,21:00,0.8,5.1,0.0,60.0,86.23
2026-06-12,METNO,22:00,0.4,1.9,0.0,60.0,88.31
2026-06-12,METNO,23:00,0.5,2.0,0.0,60.0,88.0
2026-06-12,UKMO,00:00,0.6,2.0,0.0,60.0,87.72
2026-06-12,UKMO,01:00,1.3,4.0,0.0,100.0,95.16
2026-06-12,UKMO,02:00,1.3,3.0,0.0,100.0,95.46
2026-06-12,UKMO,03:00,1.4,4.0,0.0,60.0,84.88
2026-06-12,UKMO,04:00,1.7,8.0,0.0,60.0,82.84
2026-06-12,UKMO,05:00,1.3,5.0,0.0,100.0,94.86
2026-06-12,UKMO,06:00,1.5,7.0,0.0,60.0,83.7
2026-06-12,UKMO,07:00,1.7,6.0,0.0,100.0,93.44
2026-06-12,UKMO,08:00,1.3,5.0,0.0,60.0,84.86
2026-06-12,UKMO,09:00,0.6,5.0,0.0,60.0,86.82
