jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,74.4,Sedang,20.45,+/-1.79,95.16,+/-3.33,0.0,+/-0.0,20.45,+/-1.79,61.2,0.0,38.8,0.0,0.0,0.0,1.79,3.33,0.0,1.79,9,0.7778,0.0,0.0
01:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.7,Sedang,20.06,+/-1.5,93.58,+/-1.23,0.0,+/-0.0,20.06,+/-1.5,45.0,16.2,38.8,0.0,0.0,0.0,1.5,1.23,0.0,1.5,9,0.7778,0.0,0.0
02:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.8,Sedang,19.74,+/-1.39,94.27,+/-1.25,0.0,+/-0.0,19.74,+/-1.39,27.3,49.4,23.3,0.0,0.0,0.0,1.39,1.25,0.0,1.39,9,0.7778,0.0,0.0
03:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.1,Sedang,19.45,+/-1.36,95.43,+/-2.74,0.0,+/-0.0,19.45,+/-1.36,27.3,33.9,38.8,0.0,0.0,0.0,1.36,2.74,0.0,1.36,9,0.7778,0.0,0.0
04:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.6,Sedang,19.32,+/-1.3,95.34,+/-3.31,0.0,+/-0.0,19.32,+/-1.3,27.3,31.7,41.0,0.0,0.0,0.0,1.3,3.31,0.0,1.3,9,0.7778,0.0,0.0
05:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,69.5,Sedang,19.19,+/-1.42,94.53,+/-4.35,0.0,+/-0.0,19.19,+/-1.42,27.3,31.7,41.0,0.0,0.0,0.0,1.42,4.35,0.0,1.42,9,0.7778,0.0,0.0
06:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.1,Sedang,19.29,+/-1.46,92.33,+/-6.69,0.0,+/-0.0,19.29,+/-1.46,12.5,31.0,56.5,0.0,0.0,0.0,1.46,6.69,0.0,1.46,9,0.7778,0.0,0.0
07:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,70.8,Sedang,20.43,+/-1.11,88.68,+/-6.25,0.0,+/-0.0,20.43,+/-1.11,26.5,46.5,27.0,0.0,0.0,0.0,1.11,6.25,0.0,1.11,9,0.7778,0.0,0.0
08:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,75.0,Sedang,22.91,+/-1.03,80.02,+/-8.21,0.0,+/-0.0,22.91,+/-1.03,27.3,63.4,9.3,0.0,0.0,0.0,1.03,8.21,0.0,1.03,9,0.7778,0.0,0.0
09:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.2,Sedang,25.16,+/-1.42,65.76,+/-9.38,0.0,+/-0.0,25.25,+/-1.57,26.5,49.4,24.0,0.0,0.0,0.0,1.42,9.38,0.0,1.57,9,0.7778,0.0,0.0
10:00,7,6.78,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,74.9,Sedang,26.86,+/-1.19,56.46,+/-7.78,0.0,+/-0.0,27.06,+/-1.32,27.3,63.4,9.3,0.0,0.0,0.0,1.19,7.78,0.0,1.32,9,0.7778,0.0,0.0
