jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,80.5,Tinggi,19.9,+/-2.33,89.73,+/-6.9,0.0,+/-0.0,19.9,+/-2.33,12.6,0.0,87.4,0.0,0.0,0.0,2.33,6.9,0.0,2.33,9,0.7778,0.0,0.0
01:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,80.6,Tinggi,19.67,+/-2.16,91.29,+/-6.44,0.0,+/-0.0,19.67,+/-2.16,12.6,0.0,87.4,0.0,0.0,0.0,2.16,6.44,0.0,2.16,9,0.7778,0.0,0.0
02:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,80.7,Tinggi,19.43,+/-1.98,92.14,+/-5.33,0.0,+/-0.0,19.43,+/-1.98,12.6,0.0,87.4,0.0,0.0,0.0,1.98,5.33,0.0,1.98,9,0.7778,0.0,0.0
03:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,77.0,Sedang,19.17,+/-1.91,92.47,+/-4.57,0.0,+/-0.0,19.17,+/-1.91,28.0,0.0,72.0,0.0,0.0,0.0,1.91,4.57,0.0,1.91,9,0.7778,0.0,0.0
04:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,80.8,Tinggi,18.93,+/-1.94,92.78,+/-4.27,0.0,+/-0.0,18.93,+/-1.94,12.6,0.0,87.4,0.0,0.0,0.0,1.94,4.27,0.0,1.94,9,0.7778,0.0,0.0
05:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,76.7,Sedang,18.75,+/-2.0,92.88,+/-4.67,0.0,+/-0.0,18.75,+/-2.0,12.6,16.2,71.2,0.0,0.0,0.0,2.0,4.67,0.0,2.0,9,0.7778,0.0,0.0
06:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.6,Sedang,18.46,+/-2.28,92.64,+/-4.95,0.0,+/-0.0,18.46,+/-2.28,12.6,51.4,36.0,0.0,0.0,0.0,2.28,4.95,0.0,2.28,9,0.7778,0.0,0.0
07:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.7,Sedang,19.94,+/-1.69,88.95,+/-5.03,0.0,+/-0.0,19.94,+/-1.69,58.7,35.2,6.1,0.0,0.0,0.0,1.69,5.03,0.0,1.69,9,0.7778,0.0,0.0
08:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,73.8,Sedang,23.02,+/-1.32,76.38,+/-7.37,0.0,+/-0.0,23.02,+/-1.32,58.7,35.2,6.1,0.0,0.0,0.0,1.32,7.37,0.0,1.32,9,0.7778,0.0,0.0
09:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,78.7,Sedang,25.88,+/-1.32,61.73,+/-5.57,0.0,+/-0.0,26.14,+/-1.79,77.8,16.2,6.1,0.0,0.0,0.0,1.32,5.57,0.0,1.79,9,0.7778,0.0,0.0
10:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,78.5,Sedang,28.15,+/-1.54,50.36,+/-5.72,0.0,+/-0.0,28.43,+/-1.76,77.8,16.2,6.1,0.0,0.0,0.0,1.54,5.72,0.0,1.76,9,0.7778,0.0,0.0
11:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,78.4,Sedang,29.88,+/-1.78,43.01,+/-5.83,0.0,+/-0.0,30.01,+/-1.87,77.8,16.2,6.1,0.0,0.0,0.0,1.78,5.83,0.0,1.87,9,0.7778,0.0,0.0
12:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.7,Sedang,31.07,+/-1.86,38.68,+/-5.51,0.0,+/-0.0,31.15,+/-1.79,47.0,46.9,6.1,0.0,0.0,0.0,1.86,5.51,0.0,1.79,9,0.7778,0.0,0.0
13:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah,70.7,Sedang,31.7,+/-1.92,37.7,+/-5.36,0.0,+/-0.0,31.94,+/-2.18,47.0,32.3,20.6,0.0,0.0,0.0,1.92,5.36,0.0,2.18,9,0.7778,0.0,0.0
14:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,71.8,Sedang,31.84,+/-1.92,37.56,+/-5.31,0.0,+/-0.0,32.12,+/-2.25,28.0,51.4,20.6,0.0,0.0,0.0,1.92,5.31,0.0,2.25,9,0.7778,0.0,0.0
15:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Cerah Berawan,79.2,Sedang,31.34,+/-1.97,39.74,+/-5.88,0.0,+/-0.0,31.73,+/-2.31,12.6,81.3,6.1,0.0,0.0,0.0,1.97,5.88,0.0,2.31,9,0.7778,0.0,0.0
16:00,7,9.0745,cukup,"CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,UKMO",Berawan,73.0,Sedang,30.28,+/-1.92,44.18,+/-6.41,0.0,+/-0.0,30.83,+/-2.28,12.6,30.7,56.6,0.0,0.0,0.0,1.92,6.41,0.0,2.28,9,0.7778,0.0,0.0
17:00,9,10.8209,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,80.3,Tinggi,27.55,+/-3.14,57.04,+/-13.21,0.0,+/-0.0,27.97,+/-3.61,19.7,35.3,45.1,0.0,0.0,0.0,3.14,13.21,0.0,3.61,9,1.0,33.33,180.0
18:00,9,11.0981,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,80.8,Tinggi,25.62,+/-2.72,66.86,+/-11.37,0.0,+/-0.0,26.0,+/-3.34,43.6,38.2,18.2,0.0,0.0,0.0,2.72,11.37,0.0,3.34,9,1.0,20.0,120.0
19:00,9,11.8024,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,86.2,Tinggi,23.99,+/-2.51,75.74,+/-10.32,0.0,+/-0.0,23.22,+/-1.65,58.7,24.2,17.1,0.0,0.0,0.0,2.51,10.32,0.0,1.65,9,1.0,6.67,60.0
20:00,9,12.2498,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,90.5,Tinggi,23.0,+/-2.26,80.75,+/-8.64,0.0,+/-0.0,22.3,+/-1.39,71.6,24.0,4.5,0.0,0.0,0.0,2.26,8.64,0.0,1.39,9,1.0,0.0,0.0
21:00,9,11.8024,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah,89.4,Tinggi,22.23,+/-2.2,84.41,+/-7.94,0.0,+/-0.0,21.51,+/-1.28,70.5,24.9,4.7,0.0,0.0,0.0,2.2,7.94,0.0,1.28,9,1.0,6.67,60.0
