jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Cerah Berawan,83.5,Tinggi,27.08,+/-1.5,71.01,+/-5.35,0.22,+/-0.49,28.74,+/-3.14,13.6,46.6,16.8,22.9,0.0,0.0
13:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,80.8,Tinggi,27.28,+/-2.77,72.97,+/-13.04,0.73,+/-0.66,28.9,+/-4.89,0.0,0.0,41.3,36.5,0.0,22.2
16:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,86.1,Tinggi,25.09,+/-2.39,84.18,+/-6.81,0.58,+/-0.55,24.38,+/-1.71,0.0,10.8,30.1,59.1,0.0,0.0
19:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,88.9,Tinggi,23.06,+/-1.91,93.94,+/-5.23,0.79,+/-0.78,23.06,+/-1.91,0.0,11.4,18.7,69.9,0.0,0.0
22:00,9,8.7925,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.7,Tinggi,22.37,+/-2.05,97.15,+/-1.41,0.35,+/-0.48,22.37,+/-2.05,0.0,11.4,55.1,33.6,0.0,0.0
