tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
19-08-2026,17:00,21.0,Cerah Berawan,80.0,0.1
19-08-2026,18:00,21.0,Cerah Berawan,80.0,0.1
19-08-2026,19:00,21.0,Cerah Berawan,80.0,0.1
19-08-2026,20:00,21.0,Cerah Berawan,80.0,0.1
19-08-2026,21:00,21.0,Cerah Berawan,80.0,0.1
19-08-2026,22:00,19.0,Berawan,89.0,1.7
19-08-2026,23:00,19.0,Berawan,89.0,1.7
