jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
10:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.2,Tinggi,26.91,+/-1.44,72.55,+/-4.8,0.25,+/-0.54,28.87,+/-3.58,0.0,24.6,49.6,25.7,0.0,0.0
13:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,84.3,Tinggi,28.69,+/-1.6,68.61,+/-10.18,0.52,+/-0.64,30.49,+/-0.48,0.0,0.0,40.9,48.2,0.0,11.0
16:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,87.6,Tinggi,25.08,+/-2.32,82.76,+/-6.86,1.24,+/-0.62,24.61,+/-1.96,0.0,0.0,6.9,61.9,9.3,21.9
19:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,86.1,Tinggi,23.04,+/-2.24,91.71,+/-5.26,0.35,+/-0.74,22.4,+/-1.59,0.0,11.0,55.6,33.4,0.0,0.0
22:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,91.8,Tinggi,22.01,+/-2.07,93.65,+/-3.84,0.06,+/-0.18,22.01,+/-2.07,0.0,14.8,75.9,9.3,0.0,0.0
